Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,PI_High,PI_Low,AtR_High,AtR_Low,Exam_Score
3,30,23,3,0,0,0,0,24
4,19,12,1,0,0,1,0,11
11,59,59,2,0,0,0,0,41
3,37,33,1,0,1,1,0,23
8,60,55,2,0,0,1,0,58
2,26,16,1,0,0,0,0,10
23,94,83,7,0,0,0,0,86
16,67,64,4,0,0,1,0,63
5,33,40,4,0,0,0,0,33
3,46,31,0,1,0,1,0,23
5,33,32,2,0,0,0,0,34
13,74,83,4,1,0,1,0,75
10,49,42,1,0,0,0,0,43
24,98,92,8,1,0,1,0,96
30,90,99,8,1,0,0,0,91
12,88,73,8,1,0,1,0,71
13,89,73,7,0,0,1,0,76
16,82,69,4,0,0,0,0,66
26,90,93,7,1,0,0,0,93
23,91,98,7,1,0,1,0,100
7,62,57,4,0,0,0,0,49
13,70,58,2,1,0,0,0,59
5,43,35,0,0,1,0,0,27
12,75,74,4,0,0,1,0,77
4,45,33,2,0,0,0,1,24
8,58,58,5,0,0,1,0,48
28,94,92,7,1,0,1,0,100
3,34,43,3,1,0,0,0,31
12,85,73,7,0,0,0,0,76
12,58,68,2,0,0,0,0,56
19,70,72,7,1,0,1,0,79
13,70,62,2,0,0,1,0,51
13,65,57,4,0,0,0,0,56
6,55,42,2,0,0,1,0,45
3,30,29,3,0,1,0,0,26
10,66,51,5,0,0,0,0,42
2,23,3,1,0,0,0,1,9
7,50,44,2,0,0,1,0,34
1,2,4,0,0,0,0,0,3
9,52,49,5,1,0,1,0,44
26,90,93,8,0,0,1,0,96
15,81,85,8,1,0,1,0,85
24,80,85,6,1,0,1,0,82
14,68,66,5,1,0,1,0,57
9,74,65,2,0,0,0,0,59
28,99,90,9,1,0,1,0,92
2,20,0,1,0,0,0,1,8
8,52,51,2,0,0,0,1,42
6,29,34,2,0,0,0,0,22
8,56,41,1,0,0,0,0,48
18,86,89,5,1,0,0,0,85
4,32,44,1,0,0,0,0,38
14,75,75,4,0,1,0,0,68
13,66,66,2,0,0,1,0,52
7,36,39,4,0,0,1,0,33
16,79,82,7,0,0,1,0,79
14,63,75,3,0,0,1,0,61
7,30,37,2,0,1,1,0,31
23,91,92,7,1,0,1,0,93
4,20,33,0,0,0,0,0,25
2,29,16,1,0,0,0,1,1
8,50,45,3,0,0,0,0,46
2,23,25,3,0,0,0,0,26
17,87,80,8,1,0,0,0,81
21,90,82,9,1,0,1,0,86
4,42,35,3,0,0,0,0,30
16,69,71,3,0,0,1,0,69
7,48,48,4,0,0,0,0,31
17,83,78,4,1,0,0,0,77
6,40,47,4,0,0,1,0,45
25,100,90,8,1,0,0,0,94
1,39,28,2,0,0,0,0,15
15,92,84,8,1,0,0,0,89
4,58,48,1,1,0,0,0,39
19,77,80,7,1,0,0,0,75
1,17,10,2,0,1,1,0,15
7,53,40,1,1,0,0,0,43
0,5,18,1,0,0,0,0,7
8,40,34,2,1,0,1,0,33
8,42,34,1,0,0,1,0,40
27,99,100,9,1,0,1,0,98
3,37,29,2,0,0,1,0,16
16,81,75,6,0,0,0,0,65
2,14,4,0,0,1,0,0,6
1,32,25,2,0,1,0,0,16
7,65,59,3,0,1,0,1,42
27,95,95,7,1,0,0,0,92
8,30,32,4,1,0,0,0,33
10,77,63,3,1,0,1,0,57
0,0,16,0,0,0,0,1,0
4,53,41,3,0,0,0,0,31
11,62,46,3,1,0,0,1,47
14,78,81,4,1,0,1,0,76
2,12,8,0,0,0,0,1,9
5,24,39,1,0,0,0,0,29
3,49,40,3,0,0,1,0,33
9,53,59,3,1,0,0,0,48
4,30,30,2,0,0,1,0,36
12,70,62,2,1,0,0,0,53
6,69,44,4,1,0,1,0,48
5,53,55,3,1,0,1,0,45
10,50,55,1,1,0,1,0,42
5,55,43,4,0,0,0,0,37
11,66,66,3,1,0,0,0,63
17,82,79,3,0,0,0,0,65
4,15,28,0,0,0,1,0,11
6,34,30,1,0,0,0,1,21
1,16,29,0,0,0,1,0,17
6,56,39,2,0,0,0,0,38
2,1,1,0,0,0,1,0,6
1,39,17,1,0,0,0,0,20
23,98,96,7,1,0,1,0,95
19,83,76,7,1,0,1,0,73
11,65,59,3,0,1,0,1,55
9,49,40,5,0,0,1,0,45
7,68,46,3,0,0,1,0,43
14,73,77,7,1,0,1,0,75
4,38,14,1,1,0,0,1,11
3,29,24,2,0,0,1,0,15
17,70,67,5,0,0,1,0,62
17,82,84,8,1,0,0,0,90
2,22,33,3,0,0,1,0,28
2,38,17,1,0,0,0,0,16
1,10,13,0,1,0,0,0,18
5,59,56,1,1,0,1,0,42
20,89,82,8,0,0,1,0,76
12,71,61,5,1,0,1,0,69
3,20,28,0,0,0,0,0,15
4,21,26,1,0,0,0,0,27
2,49,24,1,0,0,0,0,29
1,14,20,0,1,0,1,0,11
5,21,26,1,0,0,0,0,29
8,65,54,3,1,0,1,0,52
23,96,93,7,1,0,1,0,93
2,31,14,2,0,0,0,0,19
2,16,15,1,0,0,0,0,2
1,25,21,0,0,0,0,1,12
3,31,46,3,0,0,0,0,31
10,56,51,1,1,0,0,0,45
27,96,100,9,0,0,1,0,98
15,81,87,7,1,0,1,0,89
11,49,56,2,0,0,1,0,47
1,29,18,0,0,1,0,0,0
1,29,28,2,0,1,0,0,15
5,40,47,1,1,0,0,1,36
13,87,76,4,0,0,1,0,73
29,97,90,10,0,0,1,0,93
9,64,56,1,0,0,0,0,49
9,43,53,5,1,0,0,0,43
23,89,87,9,1,0,1,0,87
2,29,3,0,0,0,1,0,0
8,54,48,1,1,0,0,0,32
15,80,84,9,1,0,1,0,81
3,24,29,2,0,0,0,0,16
1,32,23,0,0,0,0,1,11
7,33,37,1,0,0,1,0,31
3,37,22,2,0,0,0,0,25
10,60,77,3,1,0,1,0,65
6,38,22,2,0,1,0,0,23
2,16,20,1,0,0,0,1,15
2,12,12,2,0,1,0,1,15
12,79,74,3,1,0,0,0,66
3,23,22,0,0,1,0,0,15
11,60,40,4,1,0,0,0,44
2,29,17,1,1,0,0,0,18
14,71,82,4,1,0,0,0,72
23,84,88,7,0,0,1,0,84
2,23,14,1,1,0,0,0,17
10,83,76,4,1,0,0,0,69
2,8,18,1,0,0,0,1,10
6,30,47,4,1,0,0,1,31
14,86,82,6,0,0,1,0,78
6,43,30,4,0,0,0,1,39
9,64,57,1,0,0,0,0,44
12,77,71,7,1,0,1,0,72
1,20,27,0,0,1,0,0,12
1,32,22,0,0,0,1,0,19
7,53,34,1,1,0,1,0,34
2,12,18,0,0,0,1,0,4
11,57,48,3,0,0,0,0,49
19,92,87,5,0,0,0,0,87
5,45,44,3,0,1,1,0,45
23,94,84,8,1,0,0,0,86
4,36,47,2,0,0,1,0,36
7,47,38,4,0,0,1,0,34
16,87,88,7,1,0,1,0,90
20,90,85,8,0,0,1,0,89
21,100,98,8,0,0,1,0,96
21,86,78,4,0,0,1,0,72
5,41,45,4,0,0,0,0,33
8,54,58,3,0,0,0,0,49
4,35,40,1,0,1,0,0,40
4,28,34,1,0,0,1,0,24
15,83,71,4,1,0,0,0,71
6,49,22,0,0,0,0,1,21
24,93,90,10,1,0,1,0,94
8,50,57,2,0,0,1,0,58
6,30,29,0,1,0,1,0,23
18,77,78,5,1,0,1,0,72
8,39,31,1,0,0,0,0,35
10,63,52,3,1,0,0,0,53
3,12,22,1,1,0,0,0,19
12,89,73,6,0,0,0,0,80
21,86,77,8,1,0,0,0,73
17,84,86,5,1,0,1,0,82
15,94,89,7,0,0,1,0,87
12,55,54,3,1,0,1,0,55
9,51,56,2,0,0,0,0,54
12,87,74,5,1,0,1,0,80
2,25,22,1,0,0,0,1,12
15,81,77,8,0,0,1,0,75
11,49,48,4,1,0,0,1,45
0,11,7,1,1,0,0,0,3
17,80,89,8,0,0,1,0,87
1,7,0,1,0,1,0,0,6
8,59,66,3,1,0,1,0,60
12,79,71,7,1,0,0,0,66
5,37,31,3,1,0,0,1,26
8,69,50,3,0,0,1,0,55
8,45,47,1,0,0,1,0,42
6,62,54,4,0,0,0,0,44
2,28,22,0,0,0,0,1,24
28,91,98,7,1,0,1,0,99
2,26,39,3,0,1,0,0,30
2,38,28,1,0,0,0,0,21
10,57,55,1,1,0,1,0,50
6,47,41,5,0,0,1,0,49
10,65,71,4,1,0,1,0,70
4,13,10,1,0,0,0,0,19
0,9,6,0,0,0,0,1,1
22,90,92,7,1,0,0,0,97
28,92,96,7,0,0,0,0,95
15,86,87,5,0,0,0,0,82
5,47,33,2,1,0,0,0,29
11,56,60,5,0,0,0,0,58
15,80,75,4,0,0,1,0,63
22,82,81,7,1,0,0,0,89
14,81,69,3,0,0,1,0,64
0,21,4,1,0,1,0,1,0
2,15,27,1,0,0,0,0,14
4,36,30,2,1,0,0,0,39
4,16,25,2,0,0,0,1,20
11,56,56,6,0,0,1,0,58
17,80,77,4,1,0,0,0,66
2,14,11,1,0,0,0,1,6
2,30,23,2,0,0,0,0,13
2,26,28,3,0,0,1,0,27
3,39,32,0,0,0,1,0,27
4,40,42,3,0,0,1,0,39
19,82,87,8,1,0,1,0,86
11,61,78,7,1,0,0,0,63
15,72,75,4,1,0,0,0,75
21,87,87,8,1,0,0,0,81
13,78,70,4,0,0,1,0,63
24,95,100,10,1,0,0,0,93
4,35,24,1,0,0,0,0,17
23,82,82,7,0,0,1,0,85
4,21,31,3,0,0,0,0,30
7,34,49,3,0,0,1,0,31
19,86,82,6,0,0,1,0,76
26,95,97,7,0,0,0,1,91
5,45,32,1,1,0,1,0,31
6,50,47,5,1,0,0,0,50
2,1,16,1,0,1,1,0,10
7,45,45,4,1,0,0,0,32
6,34,23,2,1,0,0,0,23
11,54,54,4,0,0,0,0,55
27,90,96,10,1,0,0,0,91
1,10,15,0,0,1,0,0,7
22,91,95,9,1,0,1,0,96
0,2,10,0,1,0,1,0,4
3,31,26,0,1,0,0,1,28
2,15,17,0,0,0,1,0,1
14,51,65,4,0,0,1,0,57
15,81,83,4,1,0,0,0,76
4,29,19,2,0,0,1,0,11
16,80,78,7,0,0,0,1,67
13,70,57,3,1,0,1,0,51
4,35,10,2,0,1,0,0,18
17,88,84,4,1,0,1,0,76
30,93,98,8,1,0,0,0,95
20,79,83,7,0,0,1,0,74
16,85,83,7,1,0,0,0,81
23,94,89,8,1,0,1,0,88
1,21,18,0,0,1,0,1,8
19,71,81,8,0,0,1,0,72
16,73,84,5,0,0,1,0,75
25,100,93,9,1,0,1,0,98
1,17,10,1,0,0,0,0,20
2,9,11,1,0,0,0,1,7
10,76,69,7,0,0,0,0,62
15,91,87,9,0,0,1,0,89
8,69,54,3,0,0,0,0,45
16,70,61,5,0,0,1,0,63
4,40,48,2,0,0,0,0,37
20,85,70,6,0,0,0,0,75
2,25,24,0,0,0,0,1,27
5,58,41,4,1,0,1,0,48
4,25,35,2,0,0,0,0,24
10,70,73,4,0,0,0,0,62
13,70,71,5,1,0,0,0,70
13,63,68,4,1,0,0,0,57
3,47,30,2,1,0,0,1,25
3,31,34,1,0,0,0,1,33
4,35,31,3,0,0,0,0,32
9,60,41,3,0,0,0,0,48
1,27,18,1,0,1,0,0,4
20,77,81,4,1,0,1,0,77
2,25,13,1,0,1,1,0,1
3,25,15,1,0,0,0,0,20
5,46,40,1,0,0,0,0,32
7,57,34,1,0,1,0,1,35
4,36,44,3,1,0,0,0,38
1,11,14,1,0,0,0,0,8
11,77,65,4,0,0,0,0,66
2,26,21,3,1,0,0,1,22
20,86,84,5,1,0,1,0,72
12,82,73,6,0,0,0,0,69
2,13,12,0,0,0,0,0,2
3,21,16,2,1,0,0,0,13
2,26,24,1,0,0,0,1,23
0,12,17,0,0,0,0,1,4
5,45,31,4,0,0,1,0,38
15,87,84,4,0,0,0,0,80
1,31,28,1,0,1,0,1,18
29,97,96,7,1,0,1,0,91
11,75,51,2,1,0,1,0,53
21,97,94,7,1,0,1,0,97
11,55,59,6,1,0,0,0,58
7,51,30,1,0,0,0,1,31
15,94,88,6,1,0,0,0,85
4,47,38,3,0,1,0,0,25
3,13,18,2,1,0,0,0,14
10,65,55,3,0,0,0,0,59
3,41,31,1,1,0,0,0,40
8,32,39,1,0,0,0,0,39
24,91,90,9,0,0,1,0,99
10,81,63,3,0,0,1,0,64
9,60,49,4,0,0,0,0,41
1,6,3,1,0,1,1,0,9
3,32,20,1,1,0,0,1,16
9,56,51,3,0,0,1,0,49
9,61,58,2,0,0,0,0,54
5,34,25,3,0,1,1,0,21
22,85,88,7,0,0,1,0,90
21,85,82,5,0,0,1,0,85
21,71,82,6,0,0,1,0,75
22,97,91,9,1,0,1,0,98
5,28,35,0,0,1,1,0,21
2,16,26,0,0,1,0,0,18
6,60,42,4,1,0,0,0,42
13,55,53,4,0,0,0,0,57
2,41,29,0,0,0,0,0,23
8,58,69,6,1,0,1,0,58
8,51,59,3,1,0,1,0,48
15,86,87,5,1,0,0,0,84
23,97,94,8,0,0,1,0,99
16,82,82,8,0,0,0,0,77
10,61,48,4,0,0,0,0,45
13,55,58,4,0,0,1,0,59
6,42,42,3,1,0,0,0,37
21,90,97,10,1,0,1,0,99
4,31,44,3,0,0,0,0,31
7,34,32,1,0,0,0,0,35
3,23,28,0,0,0,0,0,15
30,90,100,9,1,0,0,0,93
5,30,34,1,0,0,0,0,24
3,31,40,3,1,0,0,0,37
1,36,16,2,1,0,0,0,12
8,78,63,2,0,0,0,0,54
1,8,3,1,0,1,0,1,9
10,52,58,3,0,0,0,0,56
23,93,99,8,0,0,0,0,95
2,30,37,2,0,0,1,0,30
15,69,63,5,0,0,0,0,69
12,82,60,5,0,0,0,0,65
0,13,17,0,0,0,0,1,9
10,47,54,2,1,0,0,0,44
1,20,13,1,0,1,0,0,1
8,63,58,2,1,0,1,0,53
8,44,52,3,1,0,0,0,43
1,20,9,1,0,1,1,0,5
26,95,98,9,0,0,1,0,99
4,31,13,1,0,1,0,0,16
0,11,6,1,0,1,0,0,4
24,92,89,6,1,0,1,0,81
29,96,95,7,1,0,1,0,96
7,67,54,2,0,0,1,0,44
27,94,100,9,1,0,1,0,98
15,90,88,7,0,0,0,0,89
23,100,93,10,1,0,1,0,93
14,73,74,5,0,0,0,0,65
20,96,91,10,0,1,1,0,94
12,62,52,6,1,0,1,0,57
13,74,81,7,1,0,1,0,72
12,64,60,5,0,0,0,1,61
6,37,29,3,0,0,0,0,25
13,84,75,5,1,0,0,0,77
8,46,58,1,0,0,0,0,45
11,62,76,3,0,1,1,0,64
4,32,18,0,0,1,0,0,20
23,94,84,6,1,0,1,0,84
2,19,23,1,0,0,0,0,12
7,67,48,5,0,0,1,0,45
28,91,93,10,1,0,1,0,96
27,98,97,7,1,0,1,0,100
12,81,72,8,1,0,1,0,76
17,74,68,5,0,0,1,0,67
9,41,53,1,0,0,1,0,47
6,38,39,3,0,0,0,0,27
4,34,16,2,0,0,0,1,19
9,41,41,2,1,0,1,0,45
4,28,24,0,1,0,1,0,14
2,17,16,0,0,1,1,0,6
16,84,71,6,1,0,0,0,75
8,54,36,4,0,0,0,1,40
6,21,30,3,0,0,0,0,26
14,80,72,5,1,0,1,0,66
8,70,62,3,0,0,1,0,60
2,23,6,0,0,1,0,0,1
24,93,87,6,1,0,0,0,85
2,2,5,0,0,0,0,1,1
14,86,80,7,1,0,1,0,73
6,54,42,2,0,0,1,0,43
4,35,37,3,1,0,0,1,30
0,14,11,0,0,0,0,1,8
6,69,55,2,1,0,1,0,44
27,98,96,10,1,0,0,0,97
4,25,27,2,0,0,0,1,27
23,86,81,7,0,0,1,0,85
8,73,66,6,0,0,1,0,53
11,59,64,4,1,0,0,0,52
21,70,73,7,1,0,1,0,74
5,44,44,2,0,0,0,1,40
14,73,57,6,0,0,1,0,52
3,36,45,1,0,0,0,0,34
20,72,82,4,1,0,0,0,77
2,16,14,0,0,1,0,1,6
5,53,41,2,0,0,1,0,33
6,38,39,2,1,0,1,0,21
7,39,43,4,0,0,0,0,37
25,92,90,8,1,0,1,0,100
7,45,50,5,0,0,1,0,42
13,77,77,7,1,0,1,0,62
1,0,18,1,0,0,0,0,1
3,27,20,2,0,0,1,0,13
28,92,94,9,1,0,0,0,94
13,83,68,7,0,0,1,0,63
13,61,59,6,0,0,1,0,60
29,95,92,9,1,0,1,0,93
8,75,61,4,0,0,1,0,56
8,43,58,5,1,0,1,0,43
0,11,16,1,0,0,1,0,9
0,25,15,0,1,0,0,1,5
26,95,90,8,0,0,0,0,92
8,50,53,2,0,0,0,0,49
21,99,95,10,1,0,1,0,98
8,52,37,3,1,0,0,0,34
3,23,15,1,0,0,0,1,16
3,33,28,1,0,0,0,0,24
2,29,7,0,1,0,0,0,3
2,18,18,2,0,0,0,0,19
26,99,95,8,0,0,0,1,95
7,56,52,1,0,1,1,0,47
20,93,98,10,1,0,1,0,93
1,33,28,0,1,0,1,0,13
5,33,41,1,0,0,0,0,36
8,50,31,3,1,0,1,0,34
6,58,49,5,0,0,0,0,49
6,34,34,3,0,0,0,0,31
16,71,77,4,0,0,1,0,75
4,15,19,2,1,0,0,0,12
4,21,16,1,0,1,0,0,19
2,13,29,1,1,0,0,0,12
28,95,98,7,1,0,0,0,99
7,41,47,4,0,0,0,0,40
20,86,71,6,1,0,0,0,72
9,58,60,6,1,0,1,0,54
1,27,13,1,0,0,0,1,9
1,24,15,0,0,0,0,0,6
5,50,45,1,1,0,1,0,42
2,30,10,0,0,1,0,0,18
3,29,23,2,0,0,0,0,21
12,57,59,5,1,0,1,0,55
23,92,100,10,1,0,1,0,94
11,49,54,2,1,0,1,0,46
17,79,67,7,1,0,0,0,67
12,88,75,5,1,0,1,0,73
0,18,0,0,0,1,0,0,9
21,90,96,8,1,0,1,0,99
3,33,18,0,0,0,0,0,19
2,24,24,3,0,0,0,1,22
6,22,31,0,0,0,0,0,28
13,60,58,4,0,0,1,0,51
1,10,11,1,0,0,0,0,0
10,47,55,5,1,0,0,1,47
0,0,8,1,0,0,0,1,0
13,75,52,2,0,0,0,0,59
6,40,56,5,0,0,0,0,46
4,35,32,3,0,0,0,1,26
2,33,36,1,0,0,0,0,21
18,91,87,5,1,0,1,0,83
4,37,23,1,0,0,0,0,14
15,63,79,4,0,0,0,0,64
4,42,41,2,0,0,0,0,36
2,20,4,0,0,1,0,1,9
4,48,39,2,0,1,0,1,22
27,97,91,10,1,0,1,0,98
4,26,13,1,1,0,0,1,19
27,90,93,9,1,0,1,0,96
20,87,72,5,1,0,0,0,75
3,18,25,2,0,0,0,0,19
4,48,35,1,0,0,0,0,23
27,90,97,9,1,0,0,0,93
8,75,55,2,0,0,0,0,60
20,92,99,8,1,0,0,0,96
6,32,32,0,0,0,0,1,23
6,62,40,1,1,0,0,0,42
6,22,20,2,1,0,0,0,28
1,18,16,2,1,0,0,1,13
13,62,59,5,0,0,1,0,52
23,83,84,8,1,0,1,0,83
20,87,81,6,0,0,0,1,77
2,22,28,2,0,1,0,1,14
1,23,21,2,0,0,0,1,16
6,34,41,2,0,0,1,0,35
2,21,3,1,0,0,0,1,4
11,63,57,3,0,0,0,0,41
5,58,48,1,1,0,1,0,49
6,64,56,3,0,0,0,0,45
5,59,34,4,1,0,0,1,39
17,89,88,5,1,0,0,0,88
15,87,82,5,1,0,0,0,83
5,64,50,5,0,0,0,1,50
15,62,60,6,1,0,1,0,62
3,34,39,0,1,0,1,0,26
19,79,78,6,1,0,0,0,73
1,17,6,0,0,0,0,1,4
5,21,23,3,0,1,0,0,22
23,84,85,7,1,0,0,0,84
8,45,47,5,1,0,1,0,48
14,74,54,2,0,0,1,0,53
2,6,19,1,1,0,0,1,1
17,79,69,3,0,0,0,0,65
23,99,97,10,1,0,1,0,98
4,45,21,1,0,1,0,0,26
4,22,11,1,0,1,0,0,18
28,98,98,10,0,0,1,0,91
10,70,54,4,1,0,1,0,53
27,98,93,7,1,0,1,0,98
23,90,85,7,1,0,1,0,90
20,90,90,7,1,0,0,0,93
3,39,17,2,0,0,0,0,18
6,34,35,1,0,0,1,0,33
1,11,10,1,0,0,0,1,10
14,83,84,4,0,0,1,0,72
3,28,20,1,1,0,0,0,25
20,88,82,4,1,0,1,0,72
5,60,40,5,0,0,0,0,41
19,81,72,6,1,0,1,0,71
6,36,24,1,0,0,0,1,26
2,27,11,1,0,0,0,1,6
1,18,0,1,1,0,1,0,2
17,80,71,4,1,0,1,0,79
28,100,94,9,1,0,1,0,98
7,60,50,2,0,0,1,0,47
4,21,22,2,0,0,0,0,26
7,53,47,2,0,0,0,0,40
2,21,28,1,0,0,0,1,12
8,61,44,5,0,0,1,0,49
17,91,82,5,1,0,1,0,83
1,0,0,0,0,1,1,0,5
4,23,28,3,0,0,0,0,23
1,25,10,0,0,0,0,1,2
16,94,87,5,0,0,0,0,83
26,100,94,7,1,0,1,0,92
1,33,16,2,0,0,0,0,12
6,32,25,3,0,1,1,0,27
25,92,96,7,0,0,1,0,100
28,91,93,7,1,0,0,0,94
2,39,27,1,0,1,0,0,29
16,71,79,6,1,0,1,0,64
12,75,79,4,1,0,1,0,78
4,10,24,0,0,0,1,0,19
4,42,48,2,0,0,0,0,36
6,60,52,3,1,0,0,0,42
2,23,11,0,0,1,0,1,16
6,58,45,4,0,0,1,0,32
12,71,63,6,1,0,0,0,67
30,98,95,8,1,0,1,0,98
14,76,83,5,1,0,1,0,73
14,64,64,6,1,0,1,0,64
20,98,93,10,1,0,0,0,97
11,68,68,6,1,0,0,0,63
27,98,91,8,1,0,0,0,94
11,76,60,6,0,0,0,0,51
5,63,47,1,0,0,1,0,41
28,97,95,8,1,0,1,0,91
5,26,31,3,0,0,1,0,22
20,90,97,8,1,0,1,0,99
4,23,16,0,0,1,0,0,20
2,10,14,2,0,0,0,1,14
4,49,32,2,0,1,0,0,30
3,24,27,1,0,0,1,0,16
14,72,50,3,0,0,0,0,56
15,70,72,3,1,0,1,0,64
18,84,86,5,1,0,0,0,85
15,73,78,5,1,0,0,0,69
0,16,14,0,0,0,0,0,1
22,91,96,7,1,0,1,0,94
22,86,85,7,1,0,1,0,89
10,84,77,7,0,0,0,0,65
18,86,82,9,1,0,0,0,87
5,33,46,1,0,0,0,0,31
22,97,94,9,0,0,1,0,95
7,32,49,3,0,0,0,1,38
19,81,82,9,1,0,1,0,87
1,16,16,2,0,1,1,0,14
0,17,15,1,0,0,0,1,1
30,95,97,8,1,0,0,0,95
14,50,54,6,0,0,1,0,54
25,90,96,7,1,0,1,0,97
18,81,80,9,0,0,1,0,89
21,89,85,8,1,0,1,0,82
0,3,15,0,0,0,0,0,2
8,31,48,4,0,0,1,0,33
5,47,30,1,0,0,0,1,29
7,36,49,2,0,0,0,0,32
1,6,1,1,0,0,0,0,6
2,6,8,1,0,1,0,1,4
16,82,81,7,0,0,1,0,82
22,82,81,9,0,0,0,0,90
3,25,29,3,0,0,0,1,30
23,82,83,9,0,0,0,0,87
14,56,65,5,0,0,1,0,56
2,3,4,1,0,0,1,0,0
14,83,68,4,0,0,0,0,65
7,35,41,3,1,0,0,0,32
26,98,93,9,0,0,1,0,93
6,51,37,2,1,0,0,0,40
11,43,55,4,1,0,1,0,43
24,80,85,6,1,0,1,0,83
9,75,63,4,0,0,1,0,54
6,42,40,2,0,0,1,0,31
23,100,90,9,0,0,1,0,96
19,71,82,8,1,0,1,0,80
2,18,12,1,1,0,0,1,16
11,52,62,3,1,0,1,0,58
0,23,11,1,1,0,1,0,1
18,94,81,5,0,0,0,0,84
12,68,62,6,1,0,0,0,63
4,34,20,1,1,0,0,0,16
12,61,53,2,1,0,1,0,54
8,43,33,4,1,0,1,0,37
14,82,63,3,0,0,0,0,67
6,68,44,5,0,0,0,0,47
2,26,36,3,0,0,0,0,30
12,61,77,3,0,0,0,1,62
10,61,42,4,0,0,0,0,41
12,76,77,6,0,0,1,0,64
7,64,55,4,1,0,1,0,49
2,11,11,1,0,0,1,0,20
1,27,19,0,1,0,0,1,10
22,82,82,7,1,0,1,0,83
2,26,14,1,1,0,1,0,17
1,10,28,1,0,1,0,0,20
3,25,39,2,0,1,0,1,29
1,2,0,1,0,0,0,0,0
1,8,12,0,0,1,0,1,3
4,56,31,2,1,0,0,0,33
10,71,79,3,0,0,1,0,68
6,31,34,3,1,0,1,0,39
19,89,83,8,1,0,0,0,87
6,69,57,4,0,1,0,0,48
21,92,80,8,1,0,1,0,81
4,30,14,2,0,1,0,0,15
1,13,29,2,0,0,0,0,13
0,9,17,0,0,1,0,0,5
22,92,95,7,0,0,0,0,96
6,49,58,3,0,0,1,0,45
1,0,14,0,0,1,1,0,5
11,65,68,4,0,0,1,0,59
20,99,94,10,1,0,0,0,95
24,98,92,7,1,0,1,0,99
3,31,21,1,0,1,0,0,16
6,26,39,3,0,0,1,0,25
26,97,98,9,0,0,1,0,93
6,51,37,2,1,0,0,1,33
16,80,64,6,0,0,0,0,64
14,77,71,6,1,0,1,0,75
22,93,91,8,1,0,0,0,100
10,66,63,4,0,1,1,0,67
21,93,83,8,0,0,0,0,81
5,51,49,2,0,1,0,0,37
3,48,32,3,0,1,1,0,26
6,58,53,4,0,0,1,0,48
21,81,76,5,0,0,1,0,79
21,91,83,9,1,0,1,0,83
23,92,83,6,1,0,1,0,81
20,97,92,9,1,0,0,0,100
16,72,78,5,1,0,1,0,68
4,41,36,1,1,0,1,0,26
13,72,64,6,0,0,1,0,65
4,33,43,3,0,0,1,0,35
10,58,54,5,0,1,1,0,45
12,61,62,6,0,0,1,0,55
3,51,38,2,1,0,1,0,38
2,16,9,0,0,0,0,1,7
6,65,50,1,0,0,0,0,49
17,69,67,5,1,0,0,0,67
2,11,13,2,0,0,0,0,20
1,22,3,1,0,1,0,0,8
2,32,13,0,0,0,0,0,18
1,1,11,1,0,0,0,0,0
13,76,57,4,0,0,1,0,57
6,53,50,2,0,0,0,0,46
18,93,88,8,0,0,1,0,85
4,59,32,1,1,0,0,0,40
3,46,37,3,0,0,1,0,29
12,65,72,6,0,1,0,0,64
20,78,74,6,0,0,1,0,74
2,3,7,0,0,0,1,0,7
13,83,70,3,0,0,1,0,65
21,97,92,8,0,0,0,0,91
3,37,28,1,0,0,1,0,13
12,74,70,7,0,0,1,0,66
2,25,26,0,1,0,0,0,19
28,94,98,9,1,0,1,0,91
1,9,6,0,0,1,0,0,8
6,50,46,1,1,0,1,0,36
18,89,82,7,1,0,1,0,89
2,25,10,0,1,0,1,0,16
4,37,24,1,1,0,0,0,15
17,77,65,4,1,0,1,0,62
2,15,16,1,0,0,1,0,11
8,58,33,3,0,0,0,0,33
13,66,61,3,0,0,0,1,66
0,8,4,0,0,1,0,1,2
18,87,89,7,1,0,0,0,82
1,20,8,0,0,0,0,0,3
24,90,100,9,0,0,1,0,94
18,88,81,5,1,0,0,0,76
7,49,52,2,1,0,1,0,49
14,81,72,5,0,0,0,0,75
3,21,20,2,0,0,0,1,12
14,83,77,3,0,0,0,0,69
8,67,53,3,1,0,0,0,44
2,6,7,1,1,0,0,0,0
22,94,81,8,1,0,1,0,90
18,82,78,6,0,0,0,0,80
3,20,22,0,0,0,1,0,23
25,99,94,7,0,1,1,0,97
15,81,84,8,1,0,1,0,83
0,12,19,0,0,1,0,0,1
1,28,9,1,0,0,0,1,0
7,44,49,2,0,0,0,0,31
0,12,14,1,0,1,0,0,9
6,32,25,2,0,0,0,1,22
21,97,96,8,0,0,1,0,91
6,48,33,0,0,0,0,0,29
11,76,61,4,0,0,0,1,59
10,67,64,2,1,0,0,0,51
4,24,35,0,0,0,1,0,26
15,78,62,5,0,0,1,0,62
17,83,84,5,0,0,0,0,84
0,21,16,1,0,0,0,0,8
24,83,86,8,1,0,1,0,85
1,18,26,2,0,0,0,0,20
3,34,24,0,0,0,0,1,16
0,18,13,0,0,0,1,0,4
5,41,33,4,0,1,0,0,35
7,40,43,1,0,0,0,0,46
3,31,14,0,0,0,1,0,13
9,68,60,2,1,0,0,0,57
