Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,PI_High,PI_Low,AtR_High,AtR_Low,Exam_Score
8,59,52,6,0,1,1,0,53
14,62,55,3,0,0,1,0,53
12,68,58,3,0,0,1,0,60
9,71,68,3,0,0,1,0,57
14,69,66,5,1,0,1,0,58
14,67,62,6,0,0,0,0,60
9,60,66,3,0,1,0,0,59
10,60,56,5,0,0,0,0,57
13,77,53,3,0,0,0,0,56
12,67,68,4,0,0,0,1,55
10,72,60,2,1,0,1,0,55
12,56,69,5,0,0,0,0,58
10,67,66,4,0,0,0,0,53
9,60,65,6,0,0,0,0,51
14,68,59,6,1,0,0,0,56
8,72,50,2,1,0,1,0,51
12,68,56,6,1,0,0,0,59
11,59,54,2,0,0,1,0,52
8,56,68,3,1,0,1,0,53
11,63,53,2,1,0,0,0,56
12,68,62,6,1,0,1,0,54
11,76,61,6,0,0,1,0,56
8,79,69,6,0,0,0,0,52
11,53,52,6,1,0,0,1,51
8,68,56,4,0,0,0,0,51
12,58,54,5,1,0,1,0,55
12,79,53,5,0,0,1,0,60
9,66,52,4,0,0,0,0,58
13,63,59,2,0,0,0,1,52
11,54,54,4,0,0,0,0,55
14,67,52,5,0,0,0,0,57
9,60,54,6,0,0,0,0,57
12,75,52,5,0,0,0,0,60
9,58,65,5,1,0,1,0,51
8,63,55,5,1,0,0,0,54
9,58,69,3,1,0,0,0,58
9,60,55,5,0,0,0,0,53
14,57,68,2,0,0,0,0,59
11,78,59,2,0,0,1,0,55
13,51,57,3,0,0,1,0,58
13,50,69,5,1,0,0,0,54
13,72,54,3,1,0,1,0,58
14,62,67,4,1,0,1,0,53
8,63,58,2,1,0,1,0,53
11,69,68,5,0,0,1,0,53
14,78,62,2,1,0,0,0,55
8,60,67,6,0,0,0,0,58
11,68,69,5,1,0,1,0,51
9,64,53,4,0,0,1,0,57
13,55,64,4,0,0,1,0,51
11,71,50,2,1,0,1,0,52
13,63,58,5,0,0,0,0,56
10,77,69,2,0,0,0,0,60
12,69,65,4,0,0,0,0,54
12,51,50,4,0,0,0,0,57
13,75,65,6,0,0,1,0,57
14,76,67,4,0,0,0,0,60
8,64,52,5,1,0,0,0,52
11,68,63,3,1,0,1,0,51
14,62,69,6,1,0,0,0,52
14,61,69,3,0,0,0,0,59
13,71,50,6,0,0,1,0,59
10,72,59,3,0,0,1,0,56
13,51,53,2,0,0,0,0,53
13,65,67,6,0,0,0,0,52
11,77,66,6,0,0,1,0,52
14,71,50,6,0,0,1,0,51
10,76,52,2,1,0,1,0,55
14,65,53,6,0,0,1,0,58
10,74,52,4,1,0,1,0,52
14,66,66,6,0,0,1,0,57
14,77,64,3,0,0,0,1,51
10,61,53,6,1,0,0,0,60
14,60,64,4,1,0,0,1,56
11,57,50,4,0,0,0,0,56
12,60,65,4,0,0,0,0,56
12,67,54,3,1,0,1,0,52
10,77,63,3,0,0,1,0,52
8,54,52,3,0,0,1,0,56
9,61,68,5,0,0,0,1,54
8,58,50,2,0,0,0,0,53
9,59,67,4,0,0,0,0,59
8,74,51,5,0,0,1,0,56
12,73,66,2,0,0,0,0,53
9,54,55,3,0,0,0,0,56
10,78,65,5,0,1,0,0,55
9,76,54,5,0,0,0,0,56
8,50,64,3,0,0,0,0,54
11,67,52,5,0,0,0,0,56
13,65,68,2,0,0,0,1,55
11,76,57,4,0,0,1,0,55
14,66,69,2,0,0,0,0,55
9,79,51,2,1,0,1,0,51
13,71,57,3,0,0,0,0,58
12,71,69,6,0,0,1,0,53
14,64,64,5,0,0,1,0,57
13,74,53,5,0,0,1,0,57
10,75,51,4,0,0,1,0,60
12,72,68,2,0,0,0,0,55
13,69,64,5,0,0,1,0,56
8,76,65,6,0,0,1,0,51
8,57,65,4,0,0,0,0,56
11,79,59,6,1,0,0,0,51
8,73,68,4,0,0,1,0,56
13,51,69,5,0,0,1,0,53
8,63,55,4,1,0,1,0,55
13,54,56,2,1,0,1,0,52
10,67,51,2,1,0,1,0,59
11,61,54,5,1,0,1,0,56
11,72,69,5,0,0,0,0,57
12,55,64,6,1,0,1,0,54
10,74,58,3,1,0,1,0,56
11,73,62,3,1,0,1,0,60
9,56,55,6,0,0,0,0,55
14,51,68,5,0,0,0,1,55
8,75,65,6,1,0,0,0,52
8,50,51,6,0,0,1,0,52
8,73,60,4,0,0,0,0,54
9,51,63,5,0,0,0,0,57
12,73,53,6,0,0,1,0,58
11,79,52,5,1,0,0,0,51
10,73,63,4,1,0,1,0,56
11,56,56,6,0,0,1,0,58
11,62,58,4,0,0,0,0,52
9,68,68,4,1,0,1,0,51
11,51,54,2,1,0,1,0,53
8,56,50,3,1,0,0,0,51
14,58,65,5,0,1,0,0,52
13,75,59,6,0,0,1,0,53
10,52,59,3,0,0,1,0,52
9,71,63,2,1,0,0,0,56
8,76,65,6,0,0,1,0,57
9,70,54,4,0,0,0,0,53
10,54,57,5,1,0,0,0,55
9,58,60,6,1,0,1,0,54
8,60,61,3,0,0,1,0,57
12,53,52,6,0,0,0,0,55
12,73,69,4,0,0,1,0,53
10,67,64,2,1,0,0,0,51
10,63,52,3,1,0,0,0,53
9,58,66,2,0,0,1,0,56
8,68,50,5,0,0,1,0,54
8,63,64,4,0,0,0,0,54
14,66,50,3,0,0,0,0,52
8,74,54,6,1,0,0,1,55
12,55,51,5,1,0,1,0,59
13,63,60,4,0,0,0,0,53
9,68,60,2,1,0,0,0,57
9,61,55,3,0,0,0,0,59
11,71,64,5,0,0,0,1,55
11,51,56,4,1,0,0,0,51
13,75,52,2,0,0,0,0,59
8,60,52,2,1,0,1,0,58
13,73,68,6,1,0,1,0,60
13,61,67,3,0,0,1,0,51
12,65,59,4,1,0,0,0,55
14,56,61,2,0,0,0,0,54
10,68,69,2,0,0,1,0,52
14,61,55,2,0,1,1,0,55
8,71,50,2,1,0,1,0,58
14,79,65,6,1,0,0,0,54
11,51,62,5,0,0,0,0,54
13,63,68,3,1,0,0,0,59
8,58,60,6,0,0,0,0,51
14,53,68,2,0,0,0,0,51
11,59,59,6,0,0,1,0,53
14,58,56,4,0,0,0,1,60
8,57,58,6,0,1,0,0,51
11,56,63,6,0,0,0,0,53
9,66,63,2,0,0,0,0,56
12,62,53,2,0,0,1,0,55
13,67,50,6,0,0,0,0,56
9,76,57,4,0,0,0,0,55
14,56,57,2,0,0,0,0,54
12,74,62,2,0,0,0,0,59
14,54,57,4,0,0,1,0,53
9,59,52,5,0,0,0,0,58
14,63,50,3,1,0,0,0,53
14,61,54,6,0,0,1,0,53
14,52,66,3,0,0,0,0,53
11,56,54,4,0,0,0,0,53
14,69,65,6,0,0,0,0,60
14,70,54,2,0,0,1,0,59
11,72,64,3,1,0,0,0,52
10,70,57,2,1,0,0,0,59
8,73,66,6,0,0,1,0,53
8,70,68,6,1,0,1,0,59
8,58,53,6,0,0,0,1,59
13,61,61,6,0,0,0,1,53
14,77,68,4,1,0,1,0,57
14,72,50,3,0,0,0,0,56
14,68,62,2,0,0,0,0,51
9,71,63,4,1,0,0,0,58
13,52,59,2,0,0,0,0,60
8,59,59,6,0,0,0,1,54
12,78,59,3,1,0,1,0,59
9,50,53,2,1,0,0,1,60
10,52,55,5,0,0,1,0,54
12,62,63,4,1,0,0,0,51
14,74,54,6,0,0,0,0,54
13,67,64,4,1,0,0,0,51
8,50,55,4,0,0,0,0,55
9,57,68,4,1,0,0,1,56
9,54,65,4,0,1,1,0,54
10,66,56,5,0,0,1,0,51
10,70,54,4,1,0,1,0,53
14,55,55,3,1,0,1,0,52
12,53,52,6,1,0,0,0,60
11,77,52,6,0,0,1,0,51
11,76,61,4,0,0,0,1,59
10,59,65,2,1,0,0,0,58
9,54,60,2,1,0,0,0,57
14,53,52,2,1,0,1,0,52
8,65,54,3,1,0,1,0,52
13,65,60,4,0,0,1,0,53
14,52,53,4,1,0,0,0,52
13,79,60,3,1,0,1,0,56
8,54,65,2,0,1,1,0,51
14,54,61,2,0,0,0,0,53
9,59,61,4,0,0,1,0,58
8,61,53,3,0,0,1,0,53
13,55,68,3,0,0,1,0,57
13,63,53,2,1,0,0,0,53
13,68,58,5,0,0,0,0,58
9,64,65,3,0,0,0,1,51
12,60,62,3,1,0,1,0,51
13,59,60,2,1,0,0,1,58
12,62,64,2,0,0,0,0,58
10,68,67,4,0,0,0,0,55
11,55,60,5,0,0,1,0,53
14,61,57,6,1,0,0,0,57
12,73,54,5,0,0,1,0,51
14,51,67,3,1,0,1,0,57
13,53,67,5,1,0,0,0,52
13,58,59,5,0,0,1,0,56
13,63,60,6,1,0,0,0,54
10,71,67,2,0,0,1,0,52
13,77,59,4,1,0,0,0,57
8,63,62,5,0,0,0,0,54
13,52,50,4,0,0,1,0,58
11,52,53,5,0,0,0,0,54
8,50,52,6,0,0,1,0,51
11,52,55,5,0,0,0,0,60
14,78,59,5,0,0,1,0,57
12,75,56,5,1,0,1,0,51
12,68,56,3,1,0,1,0,55
8,63,57,4,1,0,0,0,57
13,63,56,5,0,0,0,0,52
8,52,56,5,1,0,1,0,51
11,56,60,5,0,0,0,0,58
11,78,62,5,1,0,0,0,60
11,74,68,5,0,0,1,0,51
12,78,51,2,1,0,0,0,52
8,70,62,2,0,0,0,0,53
8,54,65,4,0,0,0,0,53
13,70,52,6,0,0,0,1,59
9,76,55,4,1,0,0,0,56
10,54,68,5,0,0,0,0,56
13,72,66,2,1,0,1,0,56
11,76,60,6,0,0,0,0,51
10,73,52,2,0,0,0,0,60
12,77,68,5,0,0,0,1,55
10,76,68,4,0,0,0,0,59
13,77,62,5,1,0,1,0,58
12,55,53,2,0,1,0,0,51
11,67,63,6,0,0,1,0,59
9,68,68,5,1,0,1,0,58
11,65,64,4,0,0,0,0,53
8,79,54,3,0,0,1,0,53
13,61,67,4,1,0,0,0,53
9,58,63,3,0,0,0,0,54
10,77,54,5,0,0,0,0,57
14,61,54,4,0,0,0,0,52
10,55,54,4,1,0,0,0,54
11,62,60,3,1,0,1,0,56
11,70,57,6,0,0,0,0,59
14,69,59,4,1,0,1,0,60
14,68,66,5,1,0,1,0,57
9,54,52,3,0,0,1,0,57
9,50,65,3,0,0,0,0,56
12,68,57,4,1,0,0,0,55
8,57,52,6,0,0,0,1,57
11,74,63,3,1,0,1,0,55
8,59,54,5,0,0,0,0,59
9,75,63,4,0,0,1,0,54
10,79,66,6,1,0,0,0,58
10,56,53,6,0,0,1,0,51
9,74,61,6,1,0,0,0,60
9,66,53,6,1,0,0,0,59
14,78,58,4,0,0,1,0,57
8,56,58,5,1,0,1,0,52
8,78,56,3,1,0,0,0,59
13,55,64,5,1,0,1,0,58
12,74,67,3,0,0,1,0,51
10,69,54,4,0,0,1,0,58
12,64,66,2,1,0,0,0,58
13,71,56,6,0,0,1,0,60
14,70,55,6,1,0,0,1,55
14,74,52,6,1,0,1,0,59
12,51,50,5,0,0,1,0,54
14,58,57,5,0,0,1,0,59
9,51,56,2,0,0,0,0,54
13,59,59,5,1,0,0,1,51
10,52,59,3,0,0,1,0,53
10,52,63,5,0,0,1,0,56
14,64,62,6,0,0,1,0,52
13,50,50,3,0,0,0,1,55
8,51,56,4,0,0,1,0,60
13,76,57,5,0,0,1,0,56
10,71,56,6,1,0,0,0,54
8,59,69,5,0,0,1,0,60
9,73,62,4,0,0,1,0,51
14,75,55,2,1,0,1,0,53
8,73,53,6,0,0,1,0,54
12,58,68,2,0,0,0,0,56
12,62,56,3,1,0,1,0,58
14,51,57,6,0,0,0,0,53
8,60,66,3,0,0,0,1,55
12,65,60,4,0,0,0,0,59
13,62,65,6,0,0,0,0,52
12,53,68,6,1,0,1,0,51
9,73,69,4,1,0,1,0,55
12,68,67,6,0,0,1,0,59
11,58,67,4,0,0,0,0,59
12,57,51,3,0,0,0,0,60
14,77,66,2,0,1,0,1,56
12,77,53,4,0,0,0,1,52
11,69,57,4,1,0,1,0,59
8,59,59,4,1,0,1,0,52
12,65,53,3,0,0,1,0,59
13,55,67,3,1,0,0,0,57
14,58,65,3,0,0,0,0,52
11,77,57,3,1,0,1,0,54
14,70,61,3,0,0,0,0,58
12,68,56,2,0,0,0,0,54
14,74,54,2,0,0,1,0,53
8,60,54,4,1,0,1,0,55
12,60,58,5,0,0,1,0,56
9,70,50,6,0,0,1,0,54
14,66,64,6,0,0,1,0,54
12,77,54,2,0,0,0,0,52
8,61,51,5,0,1,0,0,53
13,76,57,4,0,0,1,0,57
13,57,50,6,1,0,1,0,52
10,51,51,2,0,0,0,0,58
12,68,53,4,0,0,1,0,55
12,65,56,2,0,0,0,0,55
13,73,68,2,0,0,1,0,57
14,68,65,3,0,0,0,0,58
13,63,63,4,0,0,1,0,51
8,69,51,3,1,0,0,0,52
13,67,63,3,1,0,0,0,56
10,71,60,6,0,0,0,0,56
8,62,52,6,0,0,1,0,58
12,71,62,4,0,0,1,0,51
10,64,66,5,0,0,1,0,59
13,54,58,3,0,0,1,0,57
14,58,67,3,0,0,1,0,55
8,72,61,2,1,0,1,0,52
13,66,58,5,0,0,0,0,52
14,53,67,2,1,0,0,0,51
12,75,67,3,0,0,0,0,52
10,67,51,6,1,0,0,0,59
13,60,67,3,0,0,1,0,58
12,58,61,3,0,0,1,0,53
13,57,64,5,0,0,0,0,57
10,65,55,6,1,0,0,0,58
14,60,58,3,0,0,0,0,59
11,56,66,4,0,0,1,0,56
14,56,54,6,0,0,1,0,51
8,79,60,5,1,0,0,0,58
13,53,67,4,1,0,1,0,52
9,77,58,6,1,0,1,0,59
12,79,66,6,0,1,0,0,59
11,57,58,5,0,0,0,0,60
8,74,62,2,0,0,1,0,51
13,59,62,5,1,0,0,0,57
10,74,58,3,1,0,1,0,57
10,53,60,5,0,0,0,0,53
11,62,66,2,0,0,0,0,51
8,59,66,3,1,0,1,0,60
13,67,57,5,1,0,1,0,59
13,50,60,3,0,0,0,0,54
12,70,61,2,0,0,0,0,59
12,69,61,2,0,0,0,0,57
10,53,58,4,0,0,1,0,52
12,73,68,3,0,0,1,0,59
11,57,69,2,0,0,0,0,52
12,56,53,5,1,0,1,0,56
12,57,67,6,0,0,0,0,56
8,50,66,2,1,0,0,0,57
9,59,69,2,0,0,0,0,60
13,61,54,2,1,0,1,0,59
13,55,52,4,0,0,0,0,58
10,61,69,2,0,0,0,0,60
9,67,67,3,0,0,0,0,56
13,71,55,5,0,0,1,0,53
10,59,67,5,1,0,0,0,60
11,55,55,2,0,0,0,0,60
13,53,55,3,0,1,1,0,55
9,74,65,2,0,0,0,0,59
10,59,50,2,0,0,1,0,55
11,70,53,3,0,0,0,0,56
10,69,60,5,0,0,0,1,53
13,61,65,2,0,0,0,0,51
14,70,60,2,0,0,0,0,54
8,51,57,5,1,0,0,0,55
12,79,58,5,0,0,0,1,57
12,61,53,3,0,0,0,0,57
9,73,56,4,1,0,0,0,54
8,78,63,2,0,0,0,0,54
9,55,67,5,0,0,1,0,60
9,61,56,3,1,0,1,0,57
14,58,59,4,1,0,0,1,55
12,69,55,5,0,0,1,0,54
14,61,68,6,1,0,0,0,59
10,55,56,2,0,0,1,0,58
14,75,61,5,0,0,1,0,59
14,70,68,3,1,0,1,0,52
13,58,66,2,1,0,1,0,51
9,51,64,4,0,0,1,0,52
9,79,69,4,1,0,1,0,54
12,57,51,5,0,0,1,0,58
14,63,52,6,0,0,0,0,58
13,73,58,6,0,0,0,0,54
8,62,68,4,0,0,1,0,58
13,65,62,3,0,0,1,0,59
11,73,52,4,0,0,1,0,51
8,67,52,6,0,0,0,0,53
10,50,55,5,1,0,1,0,54
9,73,50,6,0,0,0,0,60
13,58,67,6,0,0,0,0,52
13,58,56,6,0,0,1,0,57
12,65,69,3,0,0,1,0,54
8,73,60,2,1,0,1,0,51
11,63,54,4,0,0,1,0,52
8,76,63,3,0,0,1,0,52
11,73,53,4,0,0,0,0,52
9,50,54,5,1,0,0,0,53
8,75,50,5,1,0,1,0,53
12,61,52,5,0,0,1,0,52
12,58,66,6,1,0,0,1,55
9,50,68,3,0,0,1,0,58
9,62,55,2,0,0,0,0,51
12,53,52,2,0,0,0,1,53
12,58,52,4,1,0,1,0,59
13,66,64,2,1,0,1,0,53
13,56,59,3,1,0,1,0,57
10,79,65,2,0,0,1,0,57
8,79,68,3,0,0,1,0,59
9,68,64,4,0,0,0,0,59
12,71,53,6,1,0,1,0,57
10,70,54,3,0,0,1,0,55
10,50,61,5,0,0,1,0,55
10,61,52,5,1,0,1,0,52
13,61,59,6,0,0,1,0,60
8,54,54,5,0,0,1,0,52
13,79,57,4,0,0,0,0,59
13,57,61,5,0,0,1,0,60
14,57,69,5,0,0,1,0,57
11,50,61,2,0,0,0,1,57
12,75,65,5,1,0,1,0,55
11,77,61,2,0,0,1,0,53
13,62,62,3,0,0,0,0,58
13,71,68,2,1,0,1,0,53
14,70,58,4,1,0,0,0,53
11,63,68,5,0,0,0,0,60
13,55,57,6,1,0,0,0,52
9,75,56,6,1,0,1,0,57
8,68,56,4,1,0,0,0,53
9,51,64,3,0,0,0,0,60
9,56,63,5,0,0,0,0,54
13,61,61,3,0,0,0,0,53
8,64,52,6,0,0,0,0,54
12,65,61,3,0,0,1,0,58
12,71,56,5,0,0,0,0,52
8,73,54,2,0,0,1,0,54
12,55,56,4,1,0,0,0,59
8,59,54,6,0,0,1,0,55
11,66,52,6,0,0,1,0,58
9,79,50,3,0,0,0,0,55
8,75,55,2,0,0,0,0,60
14,58,64,6,0,0,1,0,51
11,50,52,4,1,0,1,0,51
10,54,51,2,1,0,1,0,57
13,67,64,2,0,0,0,0,54
9,51,51,2,0,0,0,0,53
10,56,54,2,0,0,0,1,52
8,79,54,4,1,0,1,0,52
8,76,63,2,0,0,0,0,55
13,72,51,5,0,0,0,0,56
12,75,59,6,0,0,1,0,55
8,68,56,2,0,0,1,0,54
9,75,64,5,0,0,1,0,59
9,54,50,5,1,0,1,0,52
8,50,61,2,0,0,1,0,55
10,51,57,3,1,0,1,0,52
8,69,50,3,1,0,1,0,52
10,54,62,6,1,0,1,0,60
13,75,55,4,1,0,1,0,57
14,77,58,5,0,0,0,0,60
12,63,62,3,1,0,1,0,51
12,72,61,2,0,0,0,0,51
12,51,67,6,1,0,1,0,53
10,65,55,3,0,0,0,0,59
11,52,62,2,0,0,0,0,60
13,55,58,4,0,0,1,0,59
11,50,55,2,0,0,0,1,54
9,68,51,4,0,0,1,0,56
14,59,63,4,0,0,0,1,51
10,51,54,5,1,0,0,0,53
14,55,62,4,0,0,0,1,57
10,52,68,6,0,0,1,0,51
14,66,61,5,0,0,1,0,58
12,67,61,4,1,0,0,0,55
9,70,65,6,0,0,0,0,53
11,56,69,4,1,0,1,0,58
14,54,65,6,1,0,0,0,57
13,55,63,5,0,0,1,0,55
10,61,50,3,0,0,0,1,58
14,65,54,5,0,0,1,0,51
13,79,66,5,0,0,0,0,53
12,62,68,2,0,0,0,0,60
14,78,54,4,0,0,0,0,52
10,63,60,2,0,0,1,0,58
14,59,60,3,0,0,0,0,59
13,57,64,3,1,0,1,0,57
13,76,57,4,0,0,0,1,51
14,69,65,6,0,0,1,0,53
12,70,68,6,0,0,0,1,52
8,55,67,5,0,0,1,0,56
12,70,62,2,1,0,0,0,53
8,62,60,3,1,0,0,0,59
14,75,64,2,0,0,1,0,55
9,67,51,3,0,0,1,0,56
8,71,69,6,0,0,1,0,60
9,55,53,6,1,0,1,0,56
14,72,54,3,1,0,1,0,57
12,65,66,3,0,0,0,0,55
9,60,52,2,0,0,0,0,60
10,69,57,5,0,0,0,0,57
14,61,50,3,0,1,0,0,52
9,67,52,5,1,0,0,1,53
14,56,65,5,0,0,1,0,56
12,54,66,6,0,0,1,0,54
9,52,69,2,1,0,1,0,54
12,53,54,3,0,0,0,0,53
9,61,52,4,1,0,1,0,59
13,56,69,3,0,0,0,1,53
12,72,68,3,0,0,1,0,57
13,60,52,4,0,0,0,0,56
11,70,65,4,0,0,1,0,52
9,69,58,5,1,0,0,0,52
12,63,65,5,0,0,1,0,53
14,57,56,6,0,0,0,0,60
9,63,60,4,0,0,1,0,57
11,57,51,2,1,0,1,0,54
9,76,59,6,0,0,1,0,53
8,66,69,3,0,0,0,0,53
13,54,51,3,0,0,0,0,54
13,74,65,3,1,0,0,0,58
8,62,51,6,0,0,1,0,53
14,72,61,6,0,0,1,0,56
8,65,61,3,0,0,0,0,54
9,64,61,6,0,0,1,0,60
10,64,60,3,0,0,0,0,55
14,67,53,2,0,0,0,0,56
12,65,54,5,0,0,0,0,60
13,73,59,6,0,0,0,0,59
12,56,54,6,0,0,0,0,58
13,64,67,3,1,0,0,1,60
13,78,65,6,1,0,0,0,57
13,76,65,2,1,0,1,0,53
13,77,69,3,1,0,1,0,51
9,72,65,3,0,0,0,0,53
10,67,68,4,0,0,0,0,52
14,78,65,4,1,0,0,0,57
13,70,58,2,1,0,0,0,59
10,65,64,4,0,0,0,0,58
9,74,63,6,1,0,1,0,60
8,78,68,6,1,0,0,0,53
8,65,68,5,0,0,0,0,54
10,68,53,5,0,0,0,0,55
10,74,62,3,0,0,1,0,51
12,69,52,6,1,0,0,0,52
14,72,66,3,1,0,1,0,57
9,74,56,5,0,0,1,0,60
13,65,57,4,0,0,0,0,56
13,74,66,6,0,1,1,0,56
11,58,52,6,0,0,0,0,60
14,73,57,6,0,0,1,0,52
13,63,62,3,1,0,0,0,60
12,77,61,4,1,0,1,0,55
14,72,60,5,0,0,0,0,54
12,70,53,2,0,0,0,0,54
8,62,69,4,0,0,1,0,58
11,74,55,4,0,0,1,0,53
14,53,58,5,0,0,0,0,55
11,71,67,6,0,0,1,0,54
10,70,54,2,0,0,1,0,57
10,64,55,2,0,0,1,0,58
13,68,53,3,1,0,1,0,55
8,78,68,5,0,0,1,0,55
12,53,62,2,1,0,0,0,60
13,75,58,5,1,0,1,0,54
12,77,57,6,1,0,0,0,58
13,64,65,3,0,0,0,0,53
9,63,58,2,1,0,0,0,53
13,67,65,3,0,0,0,0,54
12,51,54,4,0,0,0,0,60
11,75,51,6,0,0,1,0,60
9,63,57,5,0,0,1,0,53
13,62,59,5,0,0,1,0,52
13,55,65,2,1,0,1,0,57
12,59,67,5,1,0,0,0,52
11,64,57,4,1,0,1,0,59
13,55,53,2,0,0,1,0,52
9,54,61,2,0,0,0,0,55
11,65,68,6,1,0,0,0,56
13,70,62,2,0,0,1,0,51
11,58,68,4,1,0,0,0,57
9,61,58,2,0,0,0,0,54
14,52,51,2,0,0,1,0,51
8,79,63,6,0,0,0,0,51
10,71,56,5,1,0,1,0,60
10,71,59,2,0,0,0,0,54
11,51,64,6,1,0,1,0,53
8,60,51,3,0,0,0,0,54
12,58,55,5,0,0,0,0,57
14,66,58,3,0,0,0,0,59
10,71,53,6,0,0,1,0,59
8,75,61,4,0,0,1,0,56
10,63,50,3,0,0,0,0,54
9,50,69,4,1,0,0,0,57
13,69,62,3,1,0,1,0,58
14,64,54,4,1,0,1,0,58
13,78,66,3,0,0,0,0,60
8,68,55,6,0,0,1,0,52
9,54,62,6,1,0,0,1,59
13,66,53,3,1,0,0,0,58
11,50,59,3,1,0,0,0,55
9,63,50,6,0,0,0,1,55
14,51,56,3,0,0,0,0,60
13,70,51,3,0,0,0,0,56
10,62,69,6,0,0,0,0,56
12,60,50,4,0,0,1,0,59
10,67,68,2,0,0,1,0,56
12,62,59,5,1,0,0,0,54
11,74,57,5,0,0,1,0,51
11,61,57,3,0,0,1,0,58
10,79,67,2,0,0,0,0,52
13,61,63,4,0,1,1,0,60
9,74,51,4,1,0,1,0,53
9,68,63,3,0,0,0,0,53
11,73,55,3,1,0,0,0,51
9,66,65,4,0,0,1,0,58
12,55,54,3,1,0,1,0,55
13,57,64,5,1,0,0,0,59
10,64,61,5,0,0,1,0,52
8,70,50,5,0,0,1,0,55
14,78,54,4,0,0,0,0,60
14,67,59,5,1,0,0,0,52
11,67,64,4,0,0,1,0,52
10,60,56,4,0,0,0,0,55
13,55,50,3,0,0,0,0,59
12,56,55,2,0,0,1,0,54
9,54,60,2,1,0,1,0,59
10,74,63,3,0,0,0,0,52
11,59,64,5,1,0,0,0,54
12,72,55,2,1,0,0,0,53
9,58,64,5,0,0,1,0,54
14,76,53,6,1,0,0,1,54
14,77,63,6,0,0,0,0,51
8,67,58,2,1,0,0,0,53
8,64,50,3,0,0,1,0,56
12,65,50,3,0,0,1,0,53
8,50,67,2,0,0,1,0,53
11,50,53,2,0,0,0,0,58
13,75,69,5,0,0,0,0,57
9,60,68,3,0,0,1,0,55
8,56,65,4,0,0,1,0,57
9,56,62,4,1,0,0,1,56
14,56,63,2,0,0,1,0,56
9,74,60,4,0,0,0,1,59
8,79,63,5,1,0,0,0,58
13,56,51,2,0,0,0,0,56
8,69,69,3,0,0,0,0,54
12,64,69,2,0,1,1,0,53
14,75,55,6,0,0,0,1,59
9,67,56,6,0,0,0,0,58
13,54,60,2,0,0,0,0,52
8,78,66,4,0,0,0,0,55
12,73,54,3,0,0,1,0,53
12,52,67,2,0,0,1,0,60
8,66,63,4,0,0,0,0,60
12,63,56,6,0,0,0,1,59
11,58,61,2,1,0,0,0,53
13,60,53,5,1,0,1,0,58
13,51,67,3,0,0,1,0,54
11,63,66,2,0,0,0,0,52
10,63,67,2,0,0,0,0,52
11,58,60,6,0,0,1,0,59
8,79,65,4,0,0,0,0,57
12,71,63,2,1,0,0,0,53
8,50,57,2,0,0,1,0,58
11,51,58,6,0,0,0,0,56
8,64,59,4,0,0,0,0,54
9,58,69,5,0,0,0,0,57
11,59,58,6,0,0,1,0,53
11,54,62,5,0,0,0,0,58
13,75,69,2,1,0,0,0,56
13,68,58,6,1,0,1,0,57
11,69,58,4,0,0,0,0,51
12,53,53,6,0,0,0,0,52
8,79,51,3,0,1,1,0,55
13,77,62,6,0,0,0,0,54
9,78,64,6,0,0,1,0,60
12,63,66,6,1,0,0,0,58
13,75,53,6,0,0,0,0,60
9,65,59,6,0,0,1,0,57
9,50,52,2,0,0,0,0,53
10,67,62,2,0,0,0,0,55
10,77,63,3,1,0,1,0,57
12,66,65,5,0,0,1,0,55
10,79,58,2,0,0,1,0,58
9,67,53,3,1,0,1,0,54
12,71,60,6,0,0,0,0,53
12,57,59,5,1,0,1,0,55
10,62,62,3,1,0,0,0,57
14,73,56,6,0,0,1,0,60
10,66,50,4,0,0,1,0,53
13,55,55,3,0,0,1,0,53
13,62,62,6,1,0,1,0,55
12,65,63,4,0,0,1,0,52
8,62,56,4,0,0,0,0,51
8,64,59,6,0,0,0,0,56
14,54,66,4,0,0,0,0,56
9,65,58,3,0,0,1,0,55
13,57,53,2,0,0,1,0,56
11,64,60,2,1,0,0,0,56
8,61,65,4,0,0,0,0,55
10,66,52,3,0,1,0,0,54
8,58,69,6,1,0,1,0,58
14,57,59,6,1,0,0,0,52
10,54,64,3,0,0,0,0,54
9,77,66,4,0,0,0,0,52
12,72,65,5,1,0,0,0,58
9,68,60,3,0,0,0,0,56
13,76,62,4,0,0,1,0,55
10,61,60,4,0,0,0,0,57
13,50,58,3,0,0,0,0,53
14,52,51,4,0,0,0,0,54
9,70,51,2,0,0,0,0,55
14,51,65,4,0,0,1,0,57
9,78,53,4,0,0,0,0,54
10,77,52,2,0,0,1,0,55
8,75,56,3,0,0,1,0,58
13,60,58,4,0,0,1,0,51
14,79,61,3,0,0,0,1,53
9,68,68,6,1,0,1,0,58
8,50,59,5,1,0,1,0,54
9,52,54,5,0,0,1,0,56
11,77,52,4,0,1,1,0,57
13,67,53,3,1,0,1,0,52
11,59,64,4,1,0,0,0,52
13,53,61,6,1,0,1,0,52
12,51,55,2,0,0,0,0,57
14,71,58,6,1,0,0,0,53
12,65,63,2,0,0,1,0,53
9,66,65,6,0,0,0,0,54
8,50,63,4,1,0,0,0,57
13,70,57,3,1,0,1,0,51
8,55,61,6,0,0,1,0,52
11,75,56,2,1,0,0,0,54
